"date","location","new_cases","new_deaths","total_cases","total_deaths","percentage_cases_growth","days_since_100"
2020-02-18,"Spain",0,0,2,0,0,0
2020-02-19,"Spain",0,0,2,0,0,0
2020-02-20,"Spain",0,0,2,0,0,0
2020-02-21,"Spain",0,0,2,0,0,0
2020-02-22,"Spain",0,0,2,0,0,0
2020-02-23,"Spain",0,0,2,0,0,0
2020-02-24,"Spain",0,0,2,0,0,0
2020-02-25,"Spain",0,0,2,0,0,0
2020-02-26,"Spain",0,0,2,0,0,0
2020-02-27,"Spain",10,0,12,0,5,0
2020-02-28,"Spain",13,0,25,0,1.08333333333333,0
2020-02-29,"Spain",7,0,32,0,0.28,0
2020-03-01,"Spain",13,0,45,0,0.40625,0
2020-03-02,"Spain",0,0,45,0,0,0
2020-03-03,"Spain",69,0,114,0,1.53333333333333,1
2020-03-04,"Spain",37,0,151,0,0.324561403508772,2
2020-03-05,"Spain",47,0,198,1,0.311258278145695,3
2020-03-06,"Spain",59,2,257,3,0.297979797979798,4
2020-03-07,"Spain",117,2,374,5,0.455252918287938,5
2020-03-08,"Spain",56,0,430,5,0.149732620320856,6
2020-03-09,"Spain",159,5,589,10,0.369767441860465,7
2020-03-10,"Spain",435,18,1024,28,0.738539898132428,8
2020-03-11,"Spain",615,8,1639,36,0.6005859375,9
2020-03-12,"Spain",501,12,2140,48,0.305674191580232,10
2020-03-13,"Spain",825,36,2965,84,0.385514018691589,11
2020-03-14,"Spain",1266,36,4231,120,0.426981450252951,12
2020-03-15,"Spain",1522,16,5753,136,0.359725833136374,13
2020-03-16,"Spain",2000,152,7753,288,0.347644707109334,14
2020-01-28,"Sri Lanka",0,0,1,0,0,0
2020-01-29,"Sri Lanka",0,0,1,0,0,0
2020-01-30,"Sri Lanka",0,0,1,0,0,0
2020-01-31,"Sri Lanka",0,0,1,0,0,0
2020-02-01,"Sri Lanka",0,0,1,0,0,0
2020-02-02,"Sri Lanka",0,0,1,0,0,0
2020-02-03,"Sri Lanka",0,0,1,0,0,0
2020-02-04,"Sri Lanka",0,0,1,0,0,0
2020-02-05,"Sri Lanka",0,0,1,0,0,0
2020-02-06,"Sri Lanka",0,0,1,0,0,0
2020-02-07,"Sri Lanka",0,0,1,0,0,0
2020-02-08,"Sri Lanka",0,0,1,0,0,0
2020-02-09,"Sri Lanka",0,0,1,0,0,0
2020-02-10,"Sri Lanka",0,0,1,0,0,0
2020-02-11,"Sri Lanka",0,0,1,0,0,0
2020-02-12,"Sri Lanka",0,0,1,0,0,0
2020-02-13,"Sri Lanka",0,0,1,0,0,0
2020-02-14,"Sri Lanka",0,0,1,0,0,0
2020-02-15,"Sri Lanka",0,0,1,0,0,0
2020-02-16,"Sri Lanka",0,0,1,0,0,0
2020-02-17,"Sri Lanka",0,0,1,0,0,0
2020-02-18,"Sri Lanka",0,0,1,0,0,0
2020-02-19,"Sri Lanka",0,0,1,0,0,0
2020-02-20,"Sri Lanka",0,0,1,0,0,0
2020-02-21,"Sri Lanka",0,0,1,0,0,0
2020-02-22,"Sri Lanka",0,0,1,0,0,0
2020-02-23,"Sri Lanka",0,0,1,0,0,0
2020-02-24,"Sri Lanka",0,0,1,0,0,0
2020-02-25,"Sri Lanka",0,0,1,0,0,0
2020-02-26,"Sri Lanka",0,0,1,0,0,0
2020-02-27,"Sri Lanka",0,0,1,0,0,0
2020-02-28,"Sri Lanka",0,0,1,0,0,0
2020-02-29,"Sri Lanka",0,0,1,0,0,0
2020-03-01,"Sri Lanka",0,0,1,0,0,0
2020-03-02,"Sri Lanka",0,0,1,0,0,0
2020-03-03,"Sri Lanka",0,0,1,0,0,0
2020-03-04,"Sri Lanka",0,0,1,0,0,0
2020-03-05,"Sri Lanka",0,0,1,0,0,0
2020-03-06,"Sri Lanka",0,0,1,0,0,0
2020-03-07,"Sri Lanka",0,0,1,0,0,0
2020-03-08,"Sri Lanka",0,0,1,0,0,0
2020-03-09,"Sri Lanka",0,0,1,0,0,0
2020-03-10,"Sri Lanka",0,0,1,0,0,0
2020-03-11,"Sri Lanka",0,0,1,0,0,0
2020-03-12,"Sri Lanka",1,0,2,0,1,0
2020-03-13,"Sri Lanka",1,0,3,0,0.5,0
2020-03-14,"Sri Lanka",3,0,6,0,1,0
2020-03-15,"Sri Lanka",5,0,11,0,0.833333333333333,0
2020-03-16,"Sri Lanka",8,0,19,0,0.727272727272727,0
2020-03-14,"Sudan",0,0,1,0,0,0
2020-03-15,"Sudan",0,0,1,0,0,0
2020-03-16,"Sudan",0,0,1,1,0,0
2020-03-16,"Suriname",0,0,1,0,0,0
2020-02-01,"Sweden",0,0,1,0,0,0
2020-02-02,"Sweden",0,0,1,0,0,0
2020-02-03,"Sweden",0,0,1,0,0,0
2020-02-04,"Sweden",0,0,1,0,0,0
2020-02-05,"Sweden",0,0,1,0,0,0
2020-02-06,"Sweden",0,0,1,0,0,0
2020-02-07,"Sweden",0,0,1,0,0,0
2020-02-08,"Sweden",0,0,1,0,0,0
2020-02-09,"Sweden",0,0,1,0,0,0
2020-02-10,"Sweden",0,0,1,0,0,0
2020-02-11,"Sweden",0,0,1,0,0,0
2020-02-12,"Sweden",0,0,1,0,0,0
2020-02-13,"Sweden",0,0,1,0,0,0
2020-02-14,"Sweden",0,0,1,0,0,0
2020-02-15,"Sweden",0,0,1,0,0,0
2020-02-16,"Sweden",0,0,1,0,0,0
2020-02-17,"Sweden",0,0,1,0,0,0
2020-02-18,"Sweden",0,0,1,0,0,0
2020-02-19,"Sweden",0,0,1,0,0,0
2020-02-20,"Sweden",0,0,1,0,0,0
2020-02-21,"Sweden",0,0,1,0,0,0
2020-02-22,"Sweden",0,0,1,0,0,0
2020-02-23,"Sweden",0,0,1,0,0,0
2020-02-24,"Sweden",0,0,1,0,0,0
2020-02-25,"Sweden",0,0,1,0,0,0
2020-02-26,"Sweden",0,0,1,0,0,0
2020-02-27,"Sweden",1,0,2,0,1,0
2020-02-28,"Sweden",5,0,7,0,2.5,0
2020-02-29,"Sweden",5,0,12,0,0.714285714285714,0
2020-03-01,"Sweden",1,0,13,0,0.0833333333333333,0
2020-03-02,"Sweden",1,0,14,0,0.0769230769230769,0
2020-03-03,"Sweden",1,0,15,0,0.0714285714285714,0
2020-03-04,"Sweden",9,0,24,0,0.6,0
2020-03-05,"Sweden",11,0,35,0,0.458333333333333,0
2020-03-06,"Sweden",26,0,61,0,0.742857142857143,0
2020-03-07,"Sweden",76,0,137,0,1.24590163934426,1
2020-03-08,"Sweden",24,0,161,0,0.175182481751825,2
2020-03-09,"Sweden",42,0,203,0,0.260869565217391,3
2020-03-10,"Sweden",45,0,248,0,0.221674876847291,4
2020-03-11,"Sweden",78,0,326,0,0.314516129032258,5
2020-03-12,"Sweden",135,0,461,0,0.414110429447853,6
2020-03-13,"Sweden",159,0,620,0,0.344902386117137,7
2020-03-14,"Sweden",155,0,775,0,0.25,8
2020-03-15,"Sweden",149,0,924,0,0.192258064516129,9
2020-03-16,"Sweden",68,0,992,3,0.0735930735930736,10
2020-02-26,"Switzerland",0,0,1,0,0,0
2020-02-27,"Switzerland",0,0,1,0,0,0
2020-02-28,"Switzerland",5,0,6,0,5,0
2020-02-29,"Switzerland",4,0,10,0,0.666666666666667,0
2020-03-01,"Switzerland",8,0,18,0,0.8,0
2020-03-02,"Switzerland",6,0,24,0,0.333333333333333,0
2020-03-03,"Switzerland",6,0,30,0,0.25,0
2020-03-04,"Switzerland",7,0,37,0,0.233333333333333,0
2020-03-05,"Switzerland",19,0,56,0,0.513513513513513,0
2020-03-06,"Switzerland",30,0,86,1,0.535714285714286,0
2020-03-07,"Switzerland",123,0,209,1,1.43023255813953,1
2020-03-08,"Switzerland",55,1,264,2,0.263157894736842,2
2020-03-09,"Switzerland",68,0,332,2,0.257575757575758,3
2020-03-10,"Switzerland",0,0,332,2,0,4
2020-03-11,"Switzerland",159,1,491,3,0.478915662650602,5
2020-03-12,"Switzerland",154,1,645,4,0.313645621181263,6
2020-03-13,"Switzerland",213,2,858,6,0.330232558139535,7
2020-03-14,"Switzerland",267,0,1125,6,0.311188811188811,8
2020-03-15,"Switzerland",234,5,1359,11,0.208,9
2020-03-16,"Switzerland",841,2,2200,13,0.618837380426784,10
2020-01-21,"Thailand",0,0,2,0,0,0
2020-01-22,"Thailand",0,0,2,0,0,0
2020-01-23,"Thailand",2,0,4,0,1,0
2020-01-24,"Thailand",0,0,4,0,0,0
2020-01-25,"Thailand",0,0,4,0,0,0
2020-01-26,"Thailand",1,0,5,0,0.25,0
2020-01-27,"Thailand",0,0,5,0,0,0
2020-01-28,"Thailand",9,0,14,0,1.8,0
2020-01-29,"Thailand",0,0,14,0,0,0
2020-01-30,"Thailand",0,0,14,0,0,0
2020-01-31,"Thailand",0,0,14,0,0,0
2020-02-01,"Thailand",5,0,19,0,0.357142857142857,0
2020-02-02,"Thailand",0,0,19,0,0,0
2020-02-03,"Thailand",0,0,19,0,0,0
2020-02-04,"Thailand",0,0,19,0,0,0
2020-02-05,"Thailand",6,0,25,0,0.315789473684211,0
2020-02-06,"Thailand",0,0,25,0,0,0
2020-02-07,"Thailand",0,0,25,0,0,0
2020-02-08,"Thailand",7,0,32,0,0.28,0
2020-02-09,"Thailand",0,0,32,0,0,0
2020-02-10,"Thailand",0,0,32,0,0,0
2020-02-11,"Thailand",1,0,33,0,0.03125,0
2020-02-12,"Thailand",0,0,33,0,0,0
2020-02-13,"Thailand",0,0,33,0,0,0
2020-02-14,"Thailand",0,0,33,0,0,0
2020-02-15,"Thailand",1,0,34,0,0.0303030303030303,0
2020-02-16,"Thailand",0,0,34,0,0,0
2020-02-17,"Thailand",1,0,35,0,0.0294117647058824,0
2020-02-18,"Thailand",0,0,35,0,0,0
2020-02-19,"Thailand",0,0,35,0,0,0
2020-02-20,"Thailand",0,0,35,0,0,0
2020-02-21,"Thailand",0,0,35,0,0,0
2020-02-22,"Thailand",0,0,35,0,0,0
2020-02-23,"Thailand",0,0,35,0,0,0
2020-02-24,"Thailand",0,0,35,0,0,0
2020-02-25,"Thailand",2,0,37,0,0.0571428571428571,0
2020-02-26,"Thailand",3,0,40,0,0.0810810810810811,0
2020-02-27,"Thailand",0,0,40,0,0,0
2020-02-28,"Thailand",0,0,40,0,0,0
2020-02-29,"Thailand",2,0,42,0,0.05,0
2020-03-01,"Thailand",0,0,42,0,0,0
2020-03-02,"Thailand",0,0,42,1,0,0
2020-03-03,"Thailand",1,0,43,1,0.0238095238095238,0
2020-03-04,"Thailand",0,0,43,1,0,0
2020-03-05,"Thailand",4,0,47,1,0.0930232558139535,0
2020-03-06,"Thailand",0,0,47,1,0,0
2020-03-07,"Thailand",1,0,48,1,0.0212765957446809,0
2020-03-08,"Thailand",2,0,50,1,0.0416666666666667,0
2020-03-09,"Thailand",0,0,50,1,0,0
2020-03-10,"Thailand",3,0,53,1,0.06,0
2020-03-11,"Thailand",6,0,59,1,0.113207547169811,0
2020-03-12,"Thailand",11,0,70,1,0.186440677966102,0
2020-03-13,"Thailand",5,0,75,1,0.0714285714285714,0
2020-03-14,"Thailand",0,0,75,1,0,0
2020-03-15,"Thailand",0,0,75,1,0,0
2020-03-16,"Thailand",39,0,114,1,0.52,1
2020-02-01,"United Kingdom",0,0,2,0,0,0
2020-02-02,"United Kingdom",0,0,2,0,0,0
2020-02-03,"United Kingdom",0,0,2,0,0,0
2020-02-04,"United Kingdom",0,0,2,0,0,0
2020-02-05,"United Kingdom",0,0,2,0,0,0
2020-02-06,"United Kingdom",0,0,2,0,0,0
2020-02-07,"United Kingdom",1,0,3,0,0.5,0
2020-02-08,"United Kingdom",0,0,3,0,0,0
2020-02-09,"United Kingdom",0,0,3,0,0,0
2020-02-10,"United Kingdom",1,0,4,0,0.333333333333333,0
2020-02-11,"United Kingdom",4,0,8,0,1,0
2020-02-12,"United Kingdom",0,0,8,0,0,0
2020-02-13,"United Kingdom",1,0,9,0,0.125,0
2020-02-14,"United Kingdom",0,0,9,0,0,0
2020-02-15,"United Kingdom",0,0,9,0,0,0
2020-02-16,"United Kingdom",0,0,9,0,0,0
2020-02-17,"United Kingdom",0,0,9,0,0,0
2020-02-18,"United Kingdom",0,0,9,0,0,0
2020-02-19,"United Kingdom",0,0,9,0,0,0
2020-02-20,"United Kingdom",0,0,9,0,0,0
2020-02-21,"United Kingdom",0,0,9,0,0,0
2020-02-22,"United Kingdom",0,0,9,0,0,0
2020-02-23,"United Kingdom",0,0,9,0,0,0
2020-02-24,"United Kingdom",0,0,9,0,0,0
2020-02-25,"United Kingdom",4,0,13,0,0.444444444444444,0
2020-02-26,"United Kingdom",0,0,13,0,0,0
2020-02-27,"United Kingdom",0,0,13,0,0,0
2020-02-28,"United Kingdom",3,0,16,0,0.230769230769231,0
2020-02-29,"United Kingdom",4,0,20,0,0.25,0
2020-03-01,"United Kingdom",3,0,23,0,0.15,0
2020-03-02,"United Kingdom",13,0,36,0,0.565217391304348,0
2020-03-03,"United Kingdom",3,0,39,0,0.0833333333333333,0
2020-03-04,"United Kingdom",12,0,51,0,0.307692307692308,0
2020-03-05,"United Kingdom",38,0,89,0,0.745098039215686,0
2020-03-06,"United Kingdom",29,0,118,0,0.325842696629214,1
2020-03-07,"United Kingdom",49,0,167,1,0.415254237288136,2
2020-03-08,"United Kingdom",43,1,210,2,0.25748502994012,3
2020-03-09,"United Kingdom",67,0,277,2,0.319047619047619,4
2020-03-10,"United Kingdom",46,1,323,3,0.166064981949458,5
2020-03-11,"United Kingdom",50,3,373,6,0.154798761609907,6
2020-03-12,"United Kingdom",87,0,460,6,0.233243967828418,7
2020-03-13,"United Kingdom",134,2,594,8,0.291304347826087,8
2020-03-14,"United Kingdom",208,2,802,10,0.35016835016835,9
2020-03-15,"United Kingdom",342,11,1144,21,0.42643391521197,10
2020-03-16,"United Kingdom",251,14,1395,35,0.219405594405594,11
2020-03-07,"Togo",0,0,1,0,0,0
2020-03-08,"Togo",0,0,1,0,0,0
2020-03-09,"Togo",0,0,1,0,0,0
2020-03-10,"Togo",0,0,1,0,0,0
2020-03-11,"Togo",0,0,1,0,0,0
2020-03-12,"Togo",0,0,1,0,0,0
2020-03-13,"Togo",0,0,1,0,0,0
2020-03-14,"Togo",0,0,1,0,0,0
2020-03-15,"Togo",0,0,1,0,0,0
2020-03-16,"Togo",0,0,1,0,0,0
2020-03-14,"Trinidad and Tobago",0,0,1,0,0,0
2020-03-15,"Trinidad and Tobago",0,0,1,0,0,0
2020-03-16,"Trinidad and Tobago",1,0,2,0,1,0
2020-03-03,"Tunisia",0,0,1,0,0,0
2020-03-04,"Tunisia",0,0,1,0,0,0
2020-03-05,"Tunisia",0,0,1,0,0,0
2020-03-06,"Tunisia",0,0,1,0,0,0
2020-03-07,"Tunisia",0,0,1,0,0,0
2020-03-08,"Tunisia",0,0,1,0,0,0
2020-03-09,"Tunisia",1,0,2,0,1,0
2020-03-10,"Tunisia",0,0,2,0,0,0
2020-03-11,"Tunisia",4,0,6,0,2,0
2020-03-12,"Tunisia",0,0,6,0,0,0
2020-03-13,"Tunisia",1,0,7,0,0.166666666666667,0
2020-03-14,"Tunisia",9,0,16,0,1.28571428571429,0
2020-03-15,"Tunisia",0,0,16,0,0,0
2020-03-16,"Tunisia",2,0,18,0,0.125,0
2020-03-12,"Turkey",0,0,1,0,0,0
2020-03-13,"Turkey",0,0,1,0,0,0
2020-03-14,"Turkey",4,0,5,0,4,0
2020-03-15,"Turkey",0,0,5,0,0,0
2020-03-16,"Turkey",0,0,5,0,0,0
2020-03-04,"Ukraine",0,0,1,0,0,0
2020-03-05,"Ukraine",0,0,1,0,0,0
2020-03-06,"Ukraine",0,0,1,0,0,0
2020-03-07,"Ukraine",0,0,1,0,0,0
2020-03-08,"Ukraine",0,0,1,0,0,0
2020-03-09,"Ukraine",0,0,1,0,0,0
2020-03-10,"Ukraine",0,0,1,0,0,0
2020-03-11,"Ukraine",0,0,1,0,0,0
2020-03-12,"Ukraine",0,0,1,0,0,0
2020-03-13,"Ukraine",2,0,3,0,2,0
2020-03-14,"Ukraine",0,0,3,1,0,0
2020-03-15,"Ukraine",0,0,3,1,0,0
2020-03-16,"Ukraine",0,0,3,1,0,0
2020-01-29,"United Arab Emirates",0,0,4,0,0,0
2020-01-30,"United Arab Emirates",0,0,4,0,0,0
2020-01-31,"United Arab Emirates",0,0,4,0,0,0
2020-02-01,"United Arab Emirates",0,0,4,0,0,0
2020-02-02,"United Arab Emirates",1,0,5,0,0.25,0
2020-02-03,"United Arab Emirates",0,0,5,0,0,0
2020-02-04,"United Arab Emirates",0,0,5,0,0,0
2020-02-05,"United Arab Emirates",0,0,5,0,0,0
2020-02-06,"United Arab Emirates",0,0,5,0,0,0
2020-02-07,"United Arab Emirates",0,0,5,0,0,0
2020-02-08,"United Arab Emirates",2,0,7,0,0.4,0
2020-02-09,"United Arab Emirates",0,0,7,0,0,0
2020-02-10,"United Arab Emirates",0,0,7,0,0,0
2020-02-11,"United Arab Emirates",1,0,8,0,0.142857142857143,0
2020-02-12,"United Arab Emirates",0,0,8,0,0,0
2020-02-13,"United Arab Emirates",0,0,8,0,0,0
2020-02-14,"United Arab Emirates",0,0,8,0,0,0
2020-02-15,"United Arab Emirates",0,0,8,0,0,0
2020-02-16,"United Arab Emirates",0,0,8,0,0,0
2020-02-17,"United Arab Emirates",1,0,9,0,0.125,0
2020-02-18,"United Arab Emirates",0,0,9,0,0,0
2020-02-19,"United Arab Emirates",0,0,9,0,0,0
2020-02-20,"United Arab Emirates",0,0,9,0,0,0
2020-02-21,"United Arab Emirates",0,0,9,0,0,0
2020-02-22,"United Arab Emirates",2,0,11,0,0.222222222222222,0
2020-02-23,"United Arab Emirates",2,0,13,0,0.181818181818182,0
2020-02-24,"United Arab Emirates",0,0,13,0,0,0
2020-02-25,"United Arab Emirates",0,0,13,0,0,0
2020-02-26,"United Arab Emirates",0,0,13,0,0,0
2020-02-27,"United Arab Emirates",0,0,13,0,0,0
2020-02-28,"United Arab Emirates",6,0,19,0,0.461538461538462,0
2020-02-29,"United Arab Emirates",0,0,19,0,0,0
2020-03-01,"United Arab Emirates",0,0,19,0,0,0
2020-03-02,"United Arab Emirates",2,0,21,0,0.105263157894737,0
2020-03-03,"United Arab Emirates",0,0,21,0,0,0
2020-03-04,"United Arab Emirates",6,0,27,0,0.285714285714286,0
2020-03-05,"United Arab Emirates",0,0,27,0,0,0
2020-03-06,"United Arab Emirates",0,0,27,0,0,0
2020-03-07,"United Arab Emirates",18,0,45,0,0.666666666666667,0
2020-03-08,"United Arab Emirates",0,0,45,0,0,0
2020-03-09,"United Arab Emirates",0,0,45,0,0,0
2020-03-10,"United Arab Emirates",14,0,59,0,0.311111111111111,0
2020-03-11,"United Arab Emirates",15,0,74,0,0.254237288135593,0
2020-03-12,"United Arab Emirates",0,0,74,0,0,0
2020-03-13,"United Arab Emirates",11,0,85,0,0.148648648648649,0
2020-03-14,"United Arab Emirates",0,0,85,0,0,0
2020-03-15,"United Arab Emirates",0,0,85,0,0,0
2020-03-16,"United Arab Emirates",13,0,98,0,0.152941176470588,0
2020-01-23,"United States",0,0,1,0,0,0
2020-01-24,"United States",0,0,1,0,0,0
2020-01-25,"United States",1,0,2,0,1,0
2020-01-26,"United States",0,0,2,0,0,0
2020-01-27,"United States",3,0,5,0,1.5,0
2020-01-28,"United States",0,0,5,0,0,0
2020-01-29,"United States",0,0,5,0,0,0
2020-01-30,"United States",0,0,5,0,0,0
2020-01-31,"United States",1,0,6,0,0.2,0
2020-02-01,"United States",1,0,7,0,0.166666666666667,0
2020-02-02,"United States",1,0,8,0,0.142857142857143,0
2020-02-03,"United States",3,0,11,0,0.375,0
2020-02-04,"United States",0,0,11,0,0,0
2020-02-05,"United States",0,0,11,0,0,0
2020-02-06,"United States",1,0,12,0,0.0909090909090909,0
2020-02-07,"United States",0,0,12,0,0,0
2020-02-08,"United States",0,0,12,0,0,0
2020-02-09,"United States",0,0,12,0,0,0
2020-02-10,"United States",0,0,12,0,0,0
2020-02-11,"United States",1,0,13,0,0.0833333333333333,0
2020-02-12,"United States",0,0,13,0,0,0
2020-02-13,"United States",1,0,14,0,0.0769230769230769,0
2020-02-14,"United States",1,0,15,0,0.0714285714285714,0
2020-02-15,"United States",0,0,15,0,0,0
2020-02-16,"United States",0,0,15,0,0,0
2020-02-17,"United States",0,0,15,0,0,0
2020-02-18,"United States",0,0,15,0,0,0
2020-02-19,"United States",0,0,15,0,0,0
2020-02-20,"United States",0,0,15,0,0,0
2020-02-21,"United States",0,0,15,0,0,0
2020-02-22,"United States",20,0,35,0,1.33333333333333,0
2020-02-23,"United States",0,0,35,0,0,0
2020-02-24,"United States",0,0,35,0,0,0
2020-02-25,"United States",18,0,53,0,0.514285714285714,0
2020-02-26,"United States",0,0,53,0,0,0
2020-02-27,"United States",6,0,59,0,0.113207547169811,0
2020-02-28,"United States",0,0,59,0,0,0
2020-02-29,"United States",3,0,62,0,0.0508474576271186,0
2020-03-01,"United States",0,0,62,0,0,0
2020-03-02,"United States",0,0,62,0,0,0
2020-03-03,"United States",2,0,64,2,0.032258064516129,0
2020-03-04,"United States",44,4,108,6,0.6875,1
2020-03-05,"United States",21,3,129,9,0.194444444444444,2
2020-03-06,"United States",19,1,148,10,0.147286821705426,3
2020-03-07,"United States",65,1,213,11,0.439189189189189,4
2020-03-08,"United States",0,0,213,11,0,5
2020-03-09,"United States",0,0,213,11,0,6
2020-03-10,"United States",259,8,472,19,1.21596244131455,7
2020-03-11,"United States",224,6,696,25,0.474576271186441,8
2020-03-12,"United States",291,4,987,29,0.418103448275862,9
2020-03-13,"United States",277,7,1264,36,0.2806484295846,10
2020-03-14,"United States",414,5,1678,41,0.32753164556962,11
2020-03-15,"United States",0,0,1678,41,0,12
2020-03-16,"United States",1809,0,3487,41,1.07806912991657,13
2020-03-16,"Uruguay",0,0,4,0,0,0
2020-03-16,"Uzbekistan",0,0,4,0,0,0
2020-03-14,"Venezuela",0,0,2,0,0,0
2020-03-15,"Venezuela",0,0,2,0,0,0
2020-03-16,"Venezuela",0,0,2,0,0,0
2020-01-24,"Vietnam",0,0,2,0,0,0
2020-01-25,"Vietnam",0,0,2,0,0,0
2020-01-26,"Vietnam",0,0,2,0,0,0
2020-01-27,"Vietnam",0,0,2,0,0,0
2020-01-28,"Vietnam",0,0,2,0,0,0
2020-01-29,"Vietnam",0,0,2,0,0,0
2020-01-30,"Vietnam",0,0,2,0,0,0
2020-01-31,"Vietnam",3,0,5,0,1.5,0
2020-02-01,"Vietnam",1,0,6,0,0.2,0
2020-02-02,"Vietnam",1,0,7,0,0.166666666666667,0
2020-02-03,"Vietnam",1,0,8,0,0.142857142857143,0
2020-02-04,"Vietnam",1,0,9,0,0.125,0
2020-02-05,"Vietnam",1,0,10,0,0.111111111111111,0
2020-02-06,"Vietnam",0,0,10,0,0,0
2020-02-07,"Vietnam",2,0,12,0,0.2,0
2020-02-08,"Vietnam",1,0,13,0,0.0833333333333333,0
2020-02-09,"Vietnam",1,0,14,0,0.0769230769230769,0
2020-02-10,"Vietnam",0,0,14,0,0,0
2020-02-11,"Vietnam",1,0,15,0,0.0714285714285714,0
2020-02-12,"Vietnam",0,0,15,0,0,0
2020-02-13,"Vietnam",1,0,16,0,0.0666666666666667,0
2020-02-14,"Vietnam",0,0,16,0,0,0
2020-02-15,"Vietnam",0,0,16,0,0,0
2020-02-16,"Vietnam",0,0,16,0,0,0
2020-02-17,"Vietnam",0,0,16,0,0,0
2020-02-18,"Vietnam",0,0,16,0,0,0
2020-02-19,"Vietnam",0,0,16,0,0,0
2020-02-20,"Vietnam",0,0,16,0,0,0
2020-02-21,"Vietnam",0,0,16,0,0,0
2020-02-22,"Vietnam",0,0,16,0,0,0
2020-02-23,"Vietnam",0,0,16,0,0,0
2020-02-24,"Vietnam",0,0,16,0,0,0
2020-02-25,"Vietnam",0,0,16,0,0,0
2020-02-26,"Vietnam",0,0,16,0,0,0
2020-02-27,"Vietnam",0,0,16,0,0,0
2020-02-28,"Vietnam",0,0,16,0,0,0
2020-02-29,"Vietnam",0,0,16,0,0,0
2020-03-01,"Vietnam",0,0,16,0,0,0
2020-03-02,"Vietnam",0,0,16,0,0,0
2020-03-03,"Vietnam",0,0,16,0,0,0
2020-03-04,"Vietnam",0,0,16,0,0,0
2020-03-05,"Vietnam",0,0,16,0,0,0
2020-03-06,"Vietnam",0,0,16,0,0,0
2020-03-07,"Vietnam",1,0,17,0,0.0625,0
2020-03-08,"Vietnam",4,0,21,0,0.235294117647059,0
2020-03-09,"Vietnam",9,0,30,0,0.428571428571429,0
2020-03-10,"Vietnam",1,0,31,0,0.0333333333333333,0
2020-03-11,"Vietnam",4,0,35,0,0.129032258064516,0
2020-03-12,"Vietnam",4,0,39,0,0.114285714285714,0
2020-03-13,"Vietnam",0,0,39,0,0,0
2020-03-14,"Vietnam",9,0,48,0,0.230769230769231,0
2020-03-15,"Vietnam",5,0,53,0,0.104166666666667,0
2020-03-16,"Vietnam",4,0,57,0,0.0754716981132075,0
2020-01-21,"World",0,0,282,6,0,0
2020-01-22,"World",32,0,314,6,0.113475177304965,1
2020-01-23,"World",266,11,581,17,0.847133757961783,2
2020-01-24,"World",262,8,846,25,0.450946643717728,3
2020-01-25,"World",467,16,1320,41,0.552009456264775,4
2020-01-26,"World",691,15,2014,56,0.523484848484848,5
2020-01-27,"World",783,24,2798,80,0.388778550148957,6
2020-01-28,"World",1792,26,4593,106,0.640457469621158,7
2020-01-29,"World",1468,26,6065,132,0.319616808186371,8
2020-01-30,"World",1750,38,7818,170,0.288540807914262,9
2020-01-31,"World",2006,43,9826,213,0.256587362496802,10
2020-02-01,"World",2121,46,11953,259,0.215855892530022,11
2020-02-02,"World",2604,45,14557,305,0.217853258596168,12
2020-02-03,"World",2834,57,17391,362,0.194682970392251,13
2020-02-04,"World",3239,64,20630,426,0.186245759300788,14
2020-02-05,"World",3913,66,24544,492,0.189675230247213,15
2020-02-06,"World",3712,73,28276,565,0.151238591916558,16
2020-02-07,"World",3205,73,31481,638,0.113347008063375,17
2020-02-08,"World",3405,86,34886,724,0.108160477748483,18
2020-02-09,"World",2672,89,37558,813,0.0765923293011523,19
2020-02-10,"World",2996,97,40554,910,0.0797699558016934,20
2020-02-11,"World",2549,108,43103,1018,0.0628544656507373,21
2020-02-12,"World",2068,97,45171,1115,0.0479780989722293,22
2020-02-13,"World",1826,254,46997,1369,0.0404241659471785,23
2020-02-14,"World",2056,13,49053,1383,0.043747473242973,24
2020-02-15,"World",1526,143,50580,1526,0.031109208407233,25
2020-02-16,"World",1277,142,51857,1669,0.0252471332542507,26
2020-02-17,"World",19572,106,71429,1775,0.377422527334786,27
2020-02-18,"World",1903,98,73332,1873,0.0266418401489591,28
2020-02-19,"World",1872,136,75204,2009,0.0255277368679431,29
2020-02-20,"World",542,115,75748,2129,0.00720706345407159,30
2020-02-21,"World",1021,118,76769,2247,0.0134789037334319,31
2020-02-22,"World",1023,112,77794,2359,0.0133256913597937,32
2020-02-23,"World",1017,102,78811,2463,0.0130729876340078,33
2020-02-24,"World",517,155,79331,2618,0.00655999796982655,34
2020-02-25,"World",896,82,80239,2700,0.0112944498367599,35
2020-02-26,"World",864,62,81109,2762,0.0107678311045751,36
2020-02-27,"World",1175,42,82294,2804,0.0144866784203972,37
2020-02-28,"World",1353,54,83652,2858,0.0164410528106545,38
2020-02-29,"World",1748,66,85403,2924,0.0208960933390714,39
2020-03-01,"World",1727,53,87137,2977,0.0202217720688969,40
2020-03-02,"World",1801,64,88948,3043,0.0206686023158934,41
2020-03-03,"World",1912,67,90869,3112,0.0214957053559383,42
2020-03-04,"World",2217,86,93090,3198,0.0243977594119006,43
2020-03-05,"World",2220,79,95324,3280,0.0238478891395424,44
